Date,Type,Link
2023-12-18 19:05:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142573027468230657%29
2023-12-18 19:04:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142574982362038273%29
2023-12-18 19:04:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142586183729033217%29
2023-12-18 19:04:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142589660081405952%29
2023-12-18 19:04:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142584002862915584%29
2023-12-18 17:43:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142568773936472064%29
2023-12-18 17:42:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142561944925880321%29
2023-12-18 17:42:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142565593584496641%29
2023-12-18 17:42:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142558954701705217%29
2023-12-18 17:42:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142555156302270464%29
2023-12-18 17:42:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142559961322106881%29
2023-12-18 17:42:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142554493145047041%29
2023-12-18 17:41:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142561862214172672%29
2023-12-18 17:41:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142553962888495106%29
2023-12-18 17:37:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142554995836583938%29
2023-12-18 17:37:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142561932171018241%29
2023-12-18 17:37:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142552909560422400%29
2023-12-18 17:37:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142554463315165185%29
2023-12-18 17:37:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142551954060222464%29
2023-12-18 17:37:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142555070293827584%29
2023-12-18 16:33:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142224937695584256
2023-12-18 16:29:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142550603884351490%29
2023-12-18 16:23:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142544051613986816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142544051613986816%2C7142546002338639873%29
2023-12-18 00:34:26,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6744146-7142188656945008640
2023-12-18 00:26:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141011492228734976
2023-12-16 16:47:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141783919787520001
2023-11-29 02:37:17,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135428134434185216
2023-11-24 02:22:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133454325107834881
2023-11-22 16:35:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132802339186368512
2023-11-22 16:35:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133083717278871553
2023-11-19 01:55:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128705624325918720
2023-11-19 01:54:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7128409312678268930
2023-11-18 16:13:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131623681075593218
2023-11-18 03:50:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128705358662938624
2023-11-17 22:28:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131264733512404993
2023-11-17 20:56:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131311046652260353
2023-11-17 16:42:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131279833203920896
2023-11-17 16:28:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131242111965794304
2023-11-17 04:35:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130915497130242048
2023-11-16 18:05:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130955934058635264
2023-11-16 16:09:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130914318010716160
2023-11-15 23:50:02,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129818000295141376
2023-11-15 02:15:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7130280263938453504
2023-11-11 03:36:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7128730458158153728
2023-11-10 19:34:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7128811166729945088
2023-11-09 22:07:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127645495165956097
2023-11-09 22:06:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128336556339118080
2023-11-09 22:06:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128327923400421377
2023-11-09 22:06:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128350510742401024
2023-11-09 20:24:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128415197513342976
2023-11-08 21:39:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7127888046670168064
2023-11-08 02:06:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127799389770698752
2023-11-07 02:19:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127470691058106368
2023-11-02 18:18:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125795667632865280
2023-11-02 16:20:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125871986521612288
2023-10-31 17:15:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125120488317607936
2023-10-31 16:07:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125081222505992192
2023-10-30 23:20:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124851915238088704
2023-10-30 23:05:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124883272047767552
2023-10-30 19:22:18,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7124717628345974785
2023-10-30 19:18:55,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124831556778491904
2023-10-30 14:46:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7124701679676964864
2023-10-30 14:46:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124729316340289536
2023-10-30 13:21:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124719086671904769
2023-10-30 13:11:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124719176660770816
2023-10-28 02:28:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123647041167081472
2023-10-27 19:18:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119665752047022080
2023-10-27 18:43:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123732389020807170
2023-10-26 18:58:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123359294003003393
2023-10-26 12:07:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123257289142132737
2023-10-26 12:06:29,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123271496780627968
2023-10-25 10:55:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122774925165158400
2023-10-24 18:13:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120710207025885184
2023-10-24 15:05:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122555041973989377
2023-10-23 21:34:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122322127562620928
2023-10-23 16:37:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122247056273870848
2023-10-23 14:27:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122045818357882880
2023-10-23 14:27:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122159765295669249
2023-10-22 00:30:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121572705845297152
2023-10-21 16:44:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121525549713305600
2023-10-19 00:34:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120380040961302529
2023-10-16 16:48:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119718475404632064
2023-10-16 01:28:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119407693773074433
2023-10-13 23:29:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115712239491280896
2023-10-13 23:12:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118667041842081792
2023-10-13 13:29:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117923249547558912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7117923249547558912%2C7117924597823381504%29
2023-10-13 13:29:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117923249547558912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7117923249547558912%2C7117925977468338177%29
2023-10-13 13:29:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117923249547558912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7117923249547558912%2C7117926102693519360%29
2023-10-13 13:29:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117923249547558912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7117923249547558912%2C7117931584481075200%29
2023-10-13 13:29:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117923249547558912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7117923249547558912%2C7118585580594094080%29
2023-10-12 19:32:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118218573767938048
2023-10-10 21:18:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7113136969680846848
2023-10-10 21:18:29,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117494179433226241
2023-10-09 21:32:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117258499780206593
2023-10-09 17:03:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117161791125618688
2023-10-09 14:53:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117108178512691200
2023-10-07 22:21:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116459881724821504
2023-10-07 16:00:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116414365435609088
2023-10-06 22:05:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7116180763124858881
2023-10-06 20:43:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115289604840132608
2023-10-04 20:48:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114576005444337664
2023-10-04 15:21:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115108253868392448
2023-10-04 15:21:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115331827623428096
2023-09-30 14:49:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112459804828217344
2023-09-30 13:22:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110208475938373632
2023-09-29 19:46:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112435652473856001
2023-09-29 19:37:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7111474398695469056
2023-09-29 12:43:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7113378571347230720
2023-09-28 18:17:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7090441758991405056
2023-09-28 10:51:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112933927392022528
2023-09-27 21:11:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112820691330097153
2023-09-27 20:43:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112888634839605248
2023-09-27 19:52:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112855494133714944
2023-09-27 19:52:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112818070951239682
2023-09-27 16:25:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112824884669427712
2023-09-27 11:23:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112751860767219712
2023-09-27 01:09:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112497855247847424
2023-09-23 23:51:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7111464835531354112
2023-09-22 10:51:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110812408599752704
2023-09-21 15:25:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110625832536059904
2023-09-21 14:29:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110623615762509825
2023-09-20 11:23:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7106984751365861377
2023-09-19 19:16:46,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108441191297220608
2023-09-19 13:59:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7109349077053550592
2023-09-19 13:23:33,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7109307619680354304
2023-09-19 12:38:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109868746868994048
2023-09-18 22:23:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109546990820032512
2023-09-18 22:04:34,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108095083337375744
2023-09-18 16:40:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109564205585899521
2023-09-18 15:52:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105915526740111360
2023-09-18 15:51:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105251165725999106
2023-09-17 14:07:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7109012843118678016
2023-09-17 13:00:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109142267440816128
2023-09-16 16:20:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108828580515622913
2023-09-16 10:59:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107710336228597760
2023-09-16 10:02:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108056837991641088
2023-09-15 21:07:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108552963169619968
2023-09-15 13:36:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108427431182528512
2023-09-15 10:21:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104851772984242178
2023-09-14 17:41:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105205203901059072
2023-09-14 16:56:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108102243354034176
2023-09-14 15:58:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108062026995806208
2023-09-14 14:51:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108069375793864704
2023-09-14 14:44:36,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108047767712768000
2023-09-14 13:23:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104878412015489024
2023-09-14 13:16:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105520247075405824
2023-09-14 13:06:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7106670237311234048
2023-09-14 12:16:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107752385250258944
2023-09-13 23:08:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7104588308843802624
2023-09-13 21:50:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107822757702213633
2023-09-13 21:35:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107339570035179520
2023-09-13 21:25:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107819740517052416
2023-09-13 20:00:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107022275056480256
2023-09-13 16:13:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107745509972312064
2023-09-12 18:34:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107139204840570880
2023-09-11 18:47:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7106997536384520192
2023-09-11 13:43:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105233193888329728
2023-09-11 10:36:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102436362632503296?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7102436362632503296%2C7106418517427597312%29
2023-09-10 12:41:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7106598014386896896
2023-09-06 15:07:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100598635762958336
2023-09-05 14:50:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104788137037447168
2023-09-05 01:21:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104425375153164288
2023-09-04 23:01:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104596884463190016
2023-09-04 15:48:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7104196586431279104
2023-09-01 15:48:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103347763249098754
2023-08-31 12:18:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102868304360304640
2023-08-30 23:47:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102436362632503296?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7102436362632503296%2C7102692000038105088%29
2023-08-30 20:02:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102685091759337472
2023-08-30 15:47:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102436362632503296?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7102436362632503296%2C7102652934693269504%29
2023-08-30 15:47:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102436362632503296?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7102436362632503296%2C7102675901573689344%29
2023-08-30 15:04:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102461731079151616
2023-08-30 12:07:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102591691785744384
2023-08-29 23:23:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102415772395683840
2023-08-29 19:29:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102273706072113152
2023-08-29 19:29:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099764715039444992
2023-08-29 19:27:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101920980729499648
2023-08-28 23:59:43,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100613106548006912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7100613106548006912%2C7102076967423741953%29
2023-08-28 17:39:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7069670577656975360
2023-08-28 13:36:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101866023519174656
