Date,Type,Link
2023-08-26 21:00:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099849524134699009
2023-08-25 11:23:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100620996499361792
2023-08-24 23:36:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100613106548006912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7100613106548006912%2C7100617062892331008%29
2023-08-24 23:13:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100613106548006912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7100613106548006912%2C7100613512548233216%29
2023-08-24 23:12:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100613106548006912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7100613106548006912%2C7100615556566761472%29
2023-08-24 22:30:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099866154298417152
2023-08-24 21:14:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100583098320318464
2023-08-24 17:53:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100402720620052480
2023-08-24 17:52:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100463687815024640
2023-08-24 17:48:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100510389053890560
2023-08-22 13:26:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7099729673764429824
2023-08-21 18:34:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099447595097370624
2023-08-18 23:43:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7098410490585870336
2023-08-18 17:04:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7098346582172983296%29
2023-08-15 16:23:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7097247588843724801
2023-08-15 16:17:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7097245895267692544
2023-08-14 01:13:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7096617204628041729%29
2023-08-13 20:26:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7096576704785096704%29
2023-08-13 17:39:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7096488076708913152
2023-08-11 21:55:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7095840250563837952
2023-08-09 20:06:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7094369269102125056
2023-08-09 09:17:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7094964799926616065
2023-08-08 14:26:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7094648471957200896
2023-08-01 17:07:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7092187959961001984%29
2023-08-01 16:57:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7092185371249119233%29
2023-08-01 16:12:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7092172321477566466%29
2023-08-01 16:12:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7092164844392452096%29
2023-08-01 16:12:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7092161721175277568%29
2023-08-01 16:12:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092160697937084416?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7092160697937084416%2C7092164538082430976%29
2023-08-01 12:24:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7092111742188544000
2023-08-01 01:04:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091884452422840321
2023-07-31 22:16:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091810651349643264
2023-07-31 19:21:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091854338460938241
2023-07-31 16:14:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091780728513867777
2023-07-31 15:33:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091794650604150784
2023-07-31 13:35:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089922332697206784
2023-07-31 13:32:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7090074339299008512
2023-07-31 13:29:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091744941667737600
2023-07-30 23:51:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3990648-7091417704447844352
2023-07-28 16:02:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7090678240603734017
2023-07-27 22:47:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7090415785193480193
2023-07-27 17:24:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079799598147411969
2023-07-26 21:21:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089937426487422976
2023-07-26 21:21:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7089966925203599360
2023-07-26 21:19:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A7044693-7090037622412087296
2023-07-26 20:09:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089698884809023488
2023-07-26 19:20:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089984815537561600
2023-07-26 19:19:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087784901533417472
2023-07-19 22:48:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087400925710946304
2023-07-16 00:15:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086069497781981184
2023-07-13 20:59:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7085339162282795010
2023-07-13 14:37:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7085233915396857856
2023-07-13 13:38:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7085209924703543296
2023-07-12 19:58:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084906336945082368
2023-07-12 12:52:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084827571107880960
2023-07-11 10:11:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084471776541294592
2023-07-10 21:12:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084275184190316544
2023-07-09 02:54:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083471075879096321
2023-07-08 23:43:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076938530999930880
2023-07-08 23:14:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083462361923092480
2023-07-06 13:04:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1895756-7082660022567993345
2023-07-05 19:18:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082418079707594752
2023-07-04 22:44:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7082117609868918784
2023-07-04 14:48:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7081969806144413696
2023-07-03 21:44:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081745195523858432
2023-07-03 14:01:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7080549812898533376?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7080549812898533376%2C7081630983535419393%29
2023-07-03 04:01:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081417051331805185
2023-07-02 22:42:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081385992238096384
2023-06-30 18:34:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080567189539332096
2023-06-30 15:42:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7080549812898533376?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7080549812898533376%2C7080555738300825600%29
2023-06-30 13:20:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080525135245393921
2023-06-29 18:32:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7080156576333885441
2023-06-29 15:07:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079939046986137600
2023-06-29 00:58:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079927910043725824
2023-06-28 16:04:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7079812982846730240
2023-06-28 04:17:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079510716885417984
2023-06-27 17:06:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079232571699544064
2023-06-27 17:06:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7079348746131546112
2023-06-27 03:30:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A121615-7078971949967708161
2023-06-26 19:05:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A961087-7078363178279051264
2023-06-26 16:17:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7079078883626553344
2023-06-25 21:41:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7078717025052696576
2023-06-24 03:08:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7078197588868366336
2023-06-23 23:14:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7077039144991887360
2023-06-22 13:07:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077623765894856704
2023-06-19 23:48:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076678094895366144
2023-06-16 16:10:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075500714138963968
2023-06-15 17:53:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7074916309158797312?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7074916309158797312%2C7075120383363887104%29
2023-06-15 17:53:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7074916309158797312?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7074916309158797312%2C7075142337730945024%29
2023-06-15 14:19:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7074916309158797312?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7074916309158797312%2C7075114285252714496%29
2023-06-15 14:17:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7074916309158797312?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7074916309158797312%2C7075113360618397696%29
2023-06-15 14:17:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7074916309158797312?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7074916309158797312%2C7075113691012038656%29
2023-06-14 01:58:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7074437771322433536
2023-06-09 23:03:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7072991980586213376
2023-06-08 15:38:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072252367076741120
2023-06-08 13:22:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7067967750161203201
2023-06-07 21:58:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072180991229874176
2023-06-07 20:08:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7072187919695798273
2023-06-07 14:39:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3990648-7071770809572204545
2023-06-06 19:36:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7071850952076447745
2023-06-06 18:27:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7071864887819313152
2023-06-06 10:42:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7071754242784382976
2023-06-06 00:55:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7061498445995343872
2023-06-05 20:58:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7071454978971742208
2023-06-02 12:23:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7070356503882309632
2023-06-02 11:03:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7070050447562018816
2023-06-01 16:28:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7070012167470596096
2023-06-01 11:36:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7068918916118454273
2023-05-28 12:05:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7068555239360016384
2023-05-27 23:55:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7068349002416627712
2023-05-25 12:06:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A7036558-7067017881405825024
2023-05-23 12:33:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7066752517153443840
2023-05-18 18:12:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064978189609025536
2023-05-18 17:38:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A961087-7064961070544621568
2023-05-18 11:28:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060640467620626433?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7060640467620626433%2C7064792182989217792%29
2023-05-17 11:30:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064560552643092481
2023-05-15 16:24:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7063296650479288320
2023-05-15 15:42:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060640467620626433?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7060640467620626433%2C7063893474072272896%29
2023-05-15 13:09:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7063860586874298368
2023-05-15 11:32:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7063830381954781184
2023-05-14 14:29:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060640467620626433?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7060640467620626433%2C7062228812154945536%29
2023-05-13 15:30:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062750776690941952
2023-05-12 20:14:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7062809259993964544
2023-05-12 20:11:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062831444464648192
2023-05-12 11:26:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7062634408737976321
2023-05-11 23:33:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062417162392514560
2023-05-10 17:20:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7062045564871335936
2023-05-10 14:31:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062033545627582464
2023-05-10 11:09:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7061716446107549696
2023-05-10 11:07:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7061970368013447168
2023-05-09 16:56:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7061711745915981825
2023-05-09 12:21:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060640467620626433?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7060640467620626433%2C7061675751913197569%29
2023-05-09 11:32:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060640467620626433?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7060640467620626433%2C7060646013631369216%29
2023-05-09 11:32:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060640467620626433?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7060640467620626433%2C7061523794871336960%29
2023-05-09 11:32:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060640467620626433?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7060640467620626433%2C7061384920685850624%29
2023-05-06 00:47:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060198640081895424
2023-05-03 17:25:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7059517816323866625
2023-05-02 18:58:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051583339757015040
2023-05-02 18:58:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40057-7059152116606500865
2023-04-28 22:00:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7057760644401356800
2023-04-27 19:59:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7057413356436996097
2023-04-27 19:13:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3926212-7056645126864990208
2023-04-26 20:40:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A25827-7056933846365159424
2023-04-26 11:23:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056851939690479616
2023-04-25 16:12:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056582617101393920
2023-04-25 14:23:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056578842852737024
2023-04-20 19:41:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7054875045512261632
2023-04-19 19:03:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7054517559823335424
2023-04-18 20:53:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7054158613828820992
2023-04-18 14:06:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7053698637083680768
2023-04-17 13:26:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7053717820710236161
2023-04-16 13:18:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7053345904702951424
2023-04-15 23:29:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7053043785768873984
2023-04-13 13:59:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051883479193591808
2023-04-13 13:58:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7052249075072544768
2023-04-13 13:58:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7052246374456672257
2023-04-12 12:26:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051821274599190528
2023-04-12 10:56:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051649093030342656
2023-04-12 10:38:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051235343362080768
2023-04-11 15:31:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049362560923369473
2023-04-11 13:09:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051534285853401088
2023-04-11 12:04:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7051244087890305024
2023-04-11 11:49:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051287183869054976
2023-04-11 11:29:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7051462222681690112
2023-04-10 19:30:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7048358600200626176
2023-04-10 16:08:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051126161040437248
2023-04-10 15:58:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051164078005788672
2023-04-10 13:33:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050954736451166208
2023-04-09 00:31:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7045036738087391233
2023-04-08 14:33:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7048780327850319872
2023-04-08 13:43:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050457558876102656
2023-04-08 09:41:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049926294007889920
2023-04-07 14:07:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7050097936055115776
2023-04-06 11:13:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049349990506201088
2023-04-06 11:13:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049340174261977088
2023-04-04 15:46:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7048832975068631041
2023-04-04 14:40:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7049021974055927808
2023-04-04 13:28:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7048987584630272000
2023-04-03 13:20:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7047668068507877376
2023-04-03 13:19:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7047562709663412224
2023-04-01 12:28:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7047710173401858048?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7047710173401858048%2C7047906772707155968%29
2023-03-29 21:04:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7046232373343989760
2022-03-24 14:50:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6912752590967513088
2022-02-05 18:48:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6895799231433515008
